Date Vps Ips
2021-02-20 07:31:57.209617 1.4 3.0
2021-02-20 07:41:57.209595 1.4 3.0
2021-02-20 07:51:57.209297 1.4 3.0
2021-02-20 08:01:57.209592 1.4 3.0
2021-02-20 08:11:57.210004 1.4 3.0
2021-02-20 08:21:57.210091 1.4 3.0
2021-02-20 08:31:57.209390 1.4 3.0
2021-02-23 15:19:18.192445 1.4 36.0
2021-02-23 15:29:18.707313 1.4 13.0
2021-02-23 15:39:18.707546 1.4 9.0
2021-02-23 15:49:18.707916 0.0 0.0
2021-02-23 15:59:18.707694 1.4 8.0
2021-02-23 16:09:18.707348 1.4 8.0
2021-02-23 16:19:18.707952 1.4 6.0
2021-02-23 16:29:18.707430 1.4 6.0
2021-02-23 16:39:18.707933 1.4 6.0
2021-02-23 16:49:18.707317 1.4 6.0
2021-02-23 16:59:18.707972 1.4 4.0
2021-02-23 17:09:18.708224 1.4 4.0
2021-02-23 17:19:18.707730 1.4 4.0
2021-02-23 17:29:18.708227 1.4 4.0
2021-02-23 17:39:18.707934 1.4 4.0
2021-02-23 17:49:18.707555 1.4 4.0
2021-02-23 17:59:18.707435 1.4 4.0
2021-02-23 18:09:18.707976 1.4 4.0
2021-02-23 18:19:18.707579 1.4 4.0
2021-02-23 18:29:18.708136 0.0 0.0
2021-02-23 18:39:18.707516 1.4 4.0
2021-02-23 18:49:18.708173 1.4 4.0
2021-02-23 18:59:18.708233 1.4 4.0
2021-02-23 19:09:18.707993 1.4 4.0
2021-02-23 19:19:18.707603 1.4 3.0
2021-02-23 19:29:18.707754 1.4 3.0
2021-02-23 19:39:18.707898 1.4 3.0
2021-02-23 19:49:18.708200 1.4 3.0
2021-02-23 19:59:18.707833 1.4 3.0
2021-02-23 20:09:18.708106 1.4 3.0
2021-02-23 20:19:18.707670 1.4 3.0
2021-02-23 20:29:18.708148 0.0 0.0
2021-02-23 20:39:18.708135 1.4 3.0
2021-02-23 20:49:18.707812 1.4 3.0
2021-02-23 20:59:18.707777 1.4 3.0
2021-02-23 21:09:18.707983 1.4 3.0
2021-02-23 21:19:18.707424 1.4 3.0
2021-02-23 21:29:18.707672 1.4 3.0
2021-02-23 21:39:18.707745 1.4 3.0
2021-02-23 21:49:18.707308 1.4 3.0
2021-02-23 21:59:18.708046 1.4 3.0
2021-02-23 22:09:18.707789 1.4 3.0
2021-02-23 22:19:18.707839 0.0 0.0
2021-02-23 22:29:18.707483 1.4 3.0
2021-02-23 22:39:18.707568 1.4 3.0
2021-02-23 22:49:18.707606 1.4 3.0
2021-02-23 22:59:18.707458 1.4 3.0
2021-02-23 23:09:18.708226 1.4 3.0
2021-02-23 23:19:18.707827 1.4 3.0
2021-02-23 23:29:18.707580 1.4 3.0
2021-02-23 23:39:18.707869 1.4 3.0
2021-02-23 23:49:18.708002 1.4 3.0
2021-02-23 23:59:18.707865 1.4 3.0
2021-02-24 00:09:18.708100 1.4 3.0
2021-02-24 00:19:18.707603 1.4 3.0
2021-02-24 00:29:18.707941 1.4 3.0
2021-02-24 00:39:18.707860 0.0 0.0
2021-02-24 00:49:18.707274 1.4 3.0
2021-02-24 00:59:18.707841 1.4 3.0
2021-02-24 01:09:18.707889 1.4 3.0
2021-02-24 01:19:18.707345 1.4 3.0
2021-02-24 01:29:18.707289 1.4 3.0
2021-02-24 01:39:18.707381 1.4 3.0
2021-02-24 01:49:18.708095 1.4 3.0
2021-02-24 01:59:18.707378 1.4 3.0
2021-02-24 02:09:18.707932 1.4 3.0
2021-02-24 02:19:18.707894 1.4 3.0
2021-02-24 02:29:18.707644 1.4 3.0
2021-02-24 02:39:18.707301 1.4 3.0
2021-02-24 02:49:18.708185 1.4 1.0
2021-02-24 02:59:18.708130 1.4 3.0
2021-02-24 03:09:18.707519 1.4 3.0
2021-02-24 03:19:18.708033 1.4 3.0
2021-02-24 03:29:18.708221 1.4 3.0
2021-02-24 03:39:18.708045 1.4 1.0
2021-02-24 03:49:18.707399 1.4 3.0
2021-02-24 03:59:18.707452 1.4 3.0
2021-02-24 04:09:18.708059 1.4 3.0
2021-02-24 04:19:18.707545 1.4 1.0
2021-02-24 04:29:18.707361 1.4 1.0
2021-02-24 04:39:18.707472 1.4 1.0
2021-02-24 04:49:18.708281 1.4 1.0
2021-02-24 04:59:18.708264 1.4 1.0
2021-02-24 05:09:18.707479 1.4 3.0
2021-02-24 05:19:18.707297 1.4 1.0
2021-02-24 05:29:18.708038 1.4 3.0
2021-02-24 05:39:18.707358 1.4 1.0
2021-02-24 05:49:18.707375 1.4 1.0
2021-02-24 05:59:18.707585 0.0 0.0
2021-02-24 06:09:18.707824 1.4 1.0
2021-02-24 06:19:18.708063 1.4 1.0
2021-02-24 06:29:18.707313 1.4 1.0
2021-02-24 06:39:18.707497 1.4 1.0
2021-02-24 06:49:18.708191 1.4 1.0
2021-02-24 06:59:18.707411 1.4 1.0
2021-02-24 07:09:18.707956 1.4 1.0
2021-02-24 07:19:18.707406 0.0 0.0
2021-02-24 07:29:18.707459 1.4 1.0
2021-02-24 07:39:18.708067 1.4 3.0
2021-02-24 07:49:18.707793 1.4 1.0
2021-02-24 07:59:18.708200 1.4 1.0
2021-02-24 08:09:18.708243 1.4 1.0
2021-02-24 08:19:18.707369 1.4 1.0
2021-02-24 08:29:18.707814 0.0 0.0
2021-02-24 08:39:18.707752 1.4 1.0
2021-02-24 08:49:18.708060 1.4 1.0
2021-02-24 08:59:18.708292 1.4 1.0
2021-02-24 09:09:18.707621 0.0 0.0
2021-02-24 09:19:18.708261 1.4 1.0
2021-02-24 09:29:18.707818 1.4 1.0
2021-02-24 09:39:18.707354 1.4 1.0
2021-02-24 09:49:18.707733 1.4 1.0
2021-02-24 09:59:18.708058 1.4 1.0
2021-02-24 10:09:18.707940 1.4 1.0
2021-02-24 10:19:18.708250 1.4 1.0
2021-02-24 10:29:18.707458 1.4 1.0
2021-02-24 10:39:18.707951 1.4 3.0
2021-02-24 10:49:18.707810 1.4 3.0
2021-02-24 10:59:18.707818 1.4 3.0
2021-02-24 11:09:18.707840 1.4 3.0
2021-02-24 11:19:18.707831 1.4 3.0
2021-02-24 11:29:18.707778 1.4 3.0
2021-02-24 11:39:18.707543 1.4 3.0
2021-02-24 11:49:18.707627 1.4 3.0
2021-02-24 11:59:18.707871 1.4 3.0
2021-02-24 12:09:18.708237 1.4 3.0
2021-02-24 12:19:18.708199 1.4 1.0
2021-02-24 12:29:18.707487 1.4 3.0
2021-02-24 12:39:18.707815 1.4 3.0
2021-02-24 12:49:18.707750 0.0 0.0
2021-02-24 12:59:18.707358 1.4 3.0
2021-02-24 13:09:18.708090 1.4 3.0
2021-02-24 13:19:18.707551 1.4 3.0
2021-02-24 13:29:18.707497 1.4 3.0
2021-02-24 13:39:18.707290 1.4 3.0
2021-02-24 13:49:18.707304 1.4 3.0
2021-02-24 13:59:18.707449 1.4 3.0
2021-02-24 14:09:18.707328 1.4 3.0
2021-02-24 14:19:18.707841 1.4 3.0
2021-02-24 14:29:18.708132 1.4 3.0
2021-02-24 14:39:18.707605 1.4 3.0
2021-02-24 14:49:18.707374 1.4 3.0
2021-02-24 14:59:18.708107 1.4 3.0
2021-02-24 15:09:18.707658 1.4 3.0
2021-02-24 15:19:18.707938 0.0 0.0
2021-02-24 15:29:18.708148 1.4 3.0
2021-02-24 15:39:18.707622 1.4 3.0
2021-02-24 15:49:18.707320 1.4 3.0
2021-02-24 15:59:18.707899 1.4 3.0
2021-02-24 16:09:18.707552 1.4 3.0
2021-02-24 16:19:18.708094 1.4 3.0
2021-02-24 16:29:18.707880 1.4 3.0
2021-02-24 16:39:18.707347 1.4 3.0
2021-02-24 16:49:18.707956 1.4 3.0
2021-02-24 16:59:18.707760 1.4 3.0
2021-02-24 17:09:18.707388 1.4 3.0
2021-02-24 17:19:18.707351 1.4 3.0
2021-02-24 17:29:18.707902 1.4 3.0
2021-02-24 17:39:18.707333 1.4 3.0
2021-02-24 17:49:18.707271 0.0 0.0
2021-02-24 17:59:18.707494 1.4 3.0
2021-02-24 18:09:18.707616 1.4 3.0
2021-02-24 18:19:18.708005 1.4 3.0
2021-02-24 18:29:18.707786 1.4 3.0
2021-02-24 18:39:18.707528 1.4 3.0
2021-02-24 18:49:18.708085 1.4 3.0
2021-02-24 18:59:18.707686 1.4 3.0
2021-02-24 19:09:18.707367 1.4 3.0
2021-02-24 19:19:18.708279 0.0 0.0
2021-02-24 19:29:18.707702 1.4 3.0
2021-02-24 19:39:18.708194 1.4 3.0
2021-02-24 19:49:18.707679 1.4 3.0
2021-02-24 19:59:18.707975 1.4 3.0
2021-02-24 20:09:18.707468 1.4 3.0
2021-02-24 20:19:18.707844 1.4 3.0
2021-02-24 20:29:18.707935 1.4 3.0
2021-02-24 20:39:18.707345 1.4 3.0
2021-02-24 20:49:18.707710 1.4 3.0
2021-02-24 20:59:18.707840 1.4 3.0
2021-02-24 21:09:18.707366 1.4 3.0
2021-02-24 21:19:18.707659 1.4 3.0
2021-02-24 21:29:18.707344 1.4 3.0
2021-02-24 21:39:18.707813 1.4 3.0
2021-02-24 21:49:18.707621 1.4 3.0
2021-02-24 21:59:18.708155 1.4 3.0
2021-02-24 22:09:18.707511 1.4 3.0
2021-02-24 22:19:18.707552 1.4 3.0
2021-02-24 22:29:18.707927 1.4 3.0
2021-02-24 22:39:18.708287 1.4 3.0
2021-02-24 22:49:18.708170 1.4 3.0
2021-02-24 22:59:18.708106 1.4 3.0
2021-02-24 23:09:18.707372 1.4 3.0
2021-02-24 23:19:18.707444 1.4 3.0
2021-02-24 23:29:18.707919 1.4 3.0
2021-02-24 23:39:18.708117 1.4 3.0
2021-02-24 23:49:18.707550 1.4 3.0
2021-02-24 23:59:18.708138 1.4 3.0
2021-02-25 00:09:18.708133 1.4 3.0
2021-02-25 00:19:18.708050 1.4 3.0
2021-02-25 00:29:18.708256 1.4 3.0
2021-02-25 00:39:18.707323 1.4 3.0
2021-02-25 00:49:18.706731 1.4 3.0
2021-02-25 00:59:18.707661 1.4 3.0
2021-02-25 01:09:18.707541 1.4 3.0
2021-02-25 01:19:18.708160 1.4 3.0
2021-02-25 01:29:18.707687 1.4 3.0
2021-02-25 01:39:18.707682 1.4 3.0
2021-02-25 01:49:18.708131 1.4 3.0
2021-02-25 01:59:18.707951 1.4 3.0
2021-02-25 02:09:18.707510 1.4 3.0
2021-02-25 02:19:18.707645 1.4 3.0
2021-02-25 02:29:18.708040 1.4 3.0
2021-02-25 02:39:18.707696 1.4 3.0
2021-02-25 02:49:18.707454 1.4 3.0
2021-02-25 02:59:18.708221 1.4 3.0
2021-02-25 03:09:18.708047 1.4 3.0
2021-02-25 03:19:18.708124 1.4 3.0
2021-02-25 03:29:18.707685 1.4 3.0
2021-02-25 03:39:18.707728 1.4 3.0
2021-02-25 03:49:18.707568 1.4 3.0
2021-02-25 03:59:18.707687 1.4 3.0
2021-02-25 04:09:18.707997 1.4 3.0
2021-02-25 04:19:18.707825 1.4 3.0
2021-02-25 04:29:18.708149 1.4 3.0
2021-02-25 04:39:18.707698 1.4 3.0
2021-02-25 04:49:18.707742 1.4 3.0
2021-02-25 04:59:18.707530 1.4 3.0
2021-02-25 05:09:18.708146 1.4 3.0
2021-02-25 05:19:18.707743 1.4 3.0
2021-02-25 05:29:18.707269 0.0 0.0
2021-02-25 05:39:18.707642 1.4 3.0
2021-02-25 05:49:18.707289 1.4 3.0
2021-02-25 05:59:18.708025 1.4 3.0
2021-02-25 06:09:18.707379 1.4 3.0
2021-02-25 06:19:18.707803 1.4 3.0
2021-02-25 06:29:18.707667 0.0 0.0
2021-02-25 06:39:18.707597 1.4 3.0
2021-02-25 06:49:18.707457 1.4 3.0
2021-02-25 06:59:18.707559 1.4 3.0
2021-02-25 07:09:18.707868 1.4 3.0
2021-02-25 07:19:18.707955 1.4 3.0
2021-02-25 07:29:18.707627 1.4 3.0
2021-02-25 07:39:18.708300 1.4 3.0
2021-02-25 07:49:18.708081 1.4 3.0
2021-02-25 07:59:18.707826 1.4 3.0
2021-02-25 08:09:18.707924 1.4 3.0
2021-02-25 08:19:18.707890 1.4 3.0
2021-02-25 08:29:18.707795 1.4 3.0
2021-02-25 08:39:18.707823 0.0 0.0
2021-02-25 08:49:18.707379 1.4 3.0
2021-02-25 08:59:18.708077 1.4 3.0
2021-02-25 09:09:18.708047 1.4 3.0
2021-02-25 09:19:18.707792 1.4 3.0
2021-02-25 09:29:18.708050 1.4 3.0
2021-02-25 09:39:18.707388 1.4 3.0
2021-02-25 09:49:18.707956 1.4 3.0
2021-02-25 09:59:18.707812 1.4 3.0
2021-02-25 10:09:18.707393 1.4 3.0
2021-02-25 10:19:18.707305 1.4 3.0
2021-02-25 10:29:18.707279 1.4 3.0
2021-02-25 10:39:18.707397 1.4 3.0
2021-02-25 10:49:18.707319 1.4 3.0
2021-02-25 10:59:18.707646 1.4 3.0
2021-02-25 11:09:18.707698 1.4 3.0
2021-02-25 11:19:18.707978 1.4 4.0
2021-02-25 11:29:18.707744 1.4 3.0
2021-02-25 11:39:18.707602 1.4 3.0
2021-02-25 11:49:18.707564 1.4 3.0
2021-02-25 11:59:18.707850 0.0 0.0
2021-02-25 12:09:18.708025 1.4 3.0
2021-02-25 12:19:18.708142 1.4 3.0
2021-02-25 12:29:18.707536 1.4 3.0
2021-02-25 12:39:18.707298 1.4 3.0
2021-02-25 12:49:18.708077 1.4 3.0
2021-02-25 12:59:18.707719 1.4 3.0
2021-02-25 13:09:18.707681 1.4 3.0
2021-02-25 13:19:18.707775 1.4 3.0
2021-02-25 13:29:18.707735 1.4 3.0
2021-02-25 13:39:18.708127 1.4 3.0
2021-02-25 13:49:18.707407 1.4 3.0
2021-02-25 13:59:18.707268 1.4 3.0
2021-02-25 14:09:18.708082 0.0 0.0
2021-02-25 14:19:18.707622 1.4 3.0
2021-02-25 14:29:18.708267 1.4 3.0
2021-02-25 14:39:18.707471 1.4 3.0
2021-02-25 14:49:18.707539 1.4 3.0
2021-02-25 14:59:18.708074 1.4 3.0
2021-02-25 15:09:18.708302 1.4 3.0
2021-02-25 15:19:18.708168 1.4 3.0
2021-02-25 15:29:18.708077 1.4 3.0
2021-02-25 15:39:18.707564 1.4 3.0
2021-02-25 15:49:18.707936 1.4 3.0
2021-02-25 15:59:18.707966 1.4 3.0
2021-02-25 16:09:18.707342 1.4 3.0
2021-02-25 16:19:18.707970 1.4 3.0
2021-02-25 16:29:18.708202 1.4 3.0
2021-02-25 16:39:18.707721 1.4 3.0
2021-02-25 16:49:18.707407 1.4 3.0
2021-02-25 16:59:18.707855 1.4 4.0
2021-02-25 17:09:18.707583 1.4 3.0
2021-02-25 17:19:18.707390 1.4 3.0
2021-02-25 17:29:18.707631 1.4 3.0
2021-02-25 17:39:18.707416 1.4 4.0
2021-02-25 17:49:18.707849 1.4 3.0
2021-02-25 17:59:18.708011 1.4 3.0
2021-02-25 18:09:18.708120 1.4 3.0
2021-02-25 18:19:18.707770 1.4 4.0
2021-02-25 18:29:18.707840 1.4 3.0
2021-02-25 18:39:18.707276 1.4 3.0
2021-02-25 18:49:18.708251 1.4 3.0
2021-02-25 18:59:18.708214 1.4 3.0
2021-02-25 19:09:18.707883 1.4 3.0
2021-02-25 19:19:18.708054 1.4 3.0
2021-02-25 19:29:18.708001 1.4 3.0
2021-02-25 19:39:18.707504 1.4 3.0
2021-02-25 19:49:18.707934 1.4 3.0
2021-02-25 19:59:18.707575 1.4 3.0
2021-02-25 20:09:18.707265 1.4 3.0
2021-02-25 20:19:18.708065 1.4 3.0
2021-02-25 20:29:18.708027 1.4 3.0
2021-02-25 20:39:18.708028 1.4 3.0
2021-02-25 20:49:18.708048 1.4 3.0
2021-02-25 20:59:18.707846 1.4 3.0
2021-02-25 21:09:18.708148 1.4 3.0
2021-02-25 21:19:18.707452 0.0 0.0
2021-02-25 21:29:18.707668 1.4 3.0
2021-02-25 21:39:18.707321 1.4 3.0
2021-02-25 21:49:18.707361 1.4 3.0
2021-02-25 21:59:18.708267 1.4 4.0
2021-02-25 22:09:18.708225 1.4 3.0
2021-02-25 22:19:18.707566 1.4 3.0
2021-02-25 22:29:18.707642 1.4 3.0
2021-02-25 22:39:18.708250 1.4 4.0
2021-02-25 22:49:18.708216 1.4 3.0
2021-02-25 22:59:18.707912 0.0 0.0
2021-02-25 23:09:18.707288 1.4 3.0
2021-02-25 23:19:18.707434 1.4 3.0
2021-02-25 23:29:18.707522 1.4 3.0
2021-02-25 23:39:18.707399 1.4 3.0
2021-02-25 23:49:18.707328 1.4 3.0
2021-02-25 23:59:18.708006 1.4 3.0
2021-02-26 00:09:18.707513 1.4 3.0
2021-02-26 00:19:18.707431 1.4 3.0
2021-02-26 00:29:18.708139 1.4 3.0
2021-02-26 00:39:18.707459 1.4 4.0
2021-02-26 00:49:18.708154 1.4 3.0
2021-02-26 00:59:18.707495 1.4 3.0
2021-02-26 01:09:18.707586 1.4 3.0
2021-02-26 01:19:18.708193 1.4 3.0
2021-02-26 01:29:18.708000 1.4 3.0
2021-02-26 01:39:18.708007 1.4 3.0
2021-02-26 01:49:18.707293 1.4 3.0
2021-02-26 01:59:18.708165 1.4 3.0
2021-02-26 02:09:18.707286 1.4 3.0
2021-02-26 02:19:18.707487 1.4 3.0
2021-02-26 02:29:18.708010 0.0 0.0
2021-02-26 02:39:18.707705 1.4 3.0
2021-02-26 02:49:18.707775 1.4 4.0
2021-02-26 02:59:18.708231 1.4 3.0
2021-02-26 03:09:18.708231 1.4 3.0
2021-02-26 03:19:18.707969 1.4 3.0
2021-02-26 03:29:18.707767 1.4 3.0
2021-02-26 03:39:18.707921 1.4 3.0
2021-02-26 03:49:18.707867 1.4 3.0
2021-02-26 03:59:18.707763 1.4 4.0
2021-02-26 04:09:18.707346 1.4 3.0
2021-02-26 04:19:18.707815 1.4 3.0
2021-02-26 04:29:18.708095 1.4 3.0
2021-02-26 04:39:18.707366 1.4 3.0
2021-02-26 04:49:18.708218 1.4 3.0
2021-02-26 04:59:18.707351 1.4 3.0
2021-02-26 05:09:18.707792 1.4 3.0
2021-02-26 05:19:18.708017 1.4 4.0
2021-02-26 05:29:18.708163 1.4 3.0
2021-02-26 05:39:18.707710 1.4 3.0
2021-02-26 05:49:18.708180 1.4 3.0
2021-02-26 05:59:18.707316 1.4 3.0
2021-02-26 06:09:18.708058 1.4 3.0
2021-02-26 06:19:18.707784 1.4 3.0
2021-02-26 06:29:18.708103 1.4 3.0
2021-02-26 06:39:18.707712 1.4 3.0
2021-02-26 06:49:18.707497 1.4 3.0
2021-02-26 06:59:18.707936 1.4 3.0
2021-02-26 07:09:18.708215 1.4 3.0
2021-02-26 07:19:18.707334 1.4 3.0
2021-02-26 07:29:18.708137 1.4 3.0
2021-02-26 07:39:18.708156 1.4 3.0
2021-02-26 07:49:18.707954 1.4 3.0
2021-02-26 07:59:18.708159 1.4 3.0
2021-02-26 08:09:18.707628 1.4 3.0
2021-02-26 08:19:18.707906 1.4 3.0
2021-02-26 08:29:18.707220 1.4 3.0
2021-02-26 08:39:18.708177 1.4 3.0
2021-02-26 08:49:18.707326 1.4 3.0
2021-02-26 08:59:18.707590 1.4 3.0
2021-02-26 09:09:18.707590 1.4 3.0
2021-02-26 09:19:18.707729 1.4 3.0
2021-02-26 09:29:18.707328 0.0 0.0
2021-02-26 09:39:18.707901 1.4 3.0
2021-02-26 09:49:18.707628 1.4 3.0
2021-02-26 09:59:18.708124 1.4 3.0
2021-02-26 10:09:18.708166 1.4 3.0
2021-02-26 10:19:18.707503 1.4 3.0
2021-02-26 10:29:18.707329 1.4 3.0
2021-02-26 10:39:18.708071 1.4 3.0
2021-02-26 10:49:18.707798 1.4 3.0
2021-02-26 10:59:18.707823 1.4 3.0
2021-02-26 11:09:18.707753 1.4 3.0
2021-02-26 11:19:18.707678 1.4 3.0
2021-02-26 11:29:18.707998 1.4 3.0
2021-02-26 11:39:18.708082 1.4 3.0
2021-02-26 11:49:18.707303 1.4 3.0
2021-02-26 11:59:18.707778 1.4 3.0
2021-02-26 12:09:18.708070 1.4 3.0
2021-02-26 12:19:18.707793 1.4 3.0
2021-02-26 12:29:18.707934 1.4 3.0
2021-02-26 12:39:18.707734 1.4 3.0
2021-02-26 12:49:18.707954 1.4 3.0
2021-02-26 12:59:18.707765 1.4 3.0
2021-02-26 13:09:18.707675 1.4 3.0
2021-02-26 13:19:18.707614 1.4 3.0
2021-02-26 13:29:18.707376 1.4 3.0
2021-02-26 13:39:18.708140 1.4 3.0
2021-02-26 13:49:18.707820 1.4 3.0
2021-02-26 13:59:18.707707 1.4 3.0
2021-02-26 14:09:18.707431 1.4 3.0
2021-02-26 14:19:18.707357 1.4 4.0
2021-02-26 14:29:18.708161 1.4 3.0
2021-02-26 14:39:18.708232 0.0 0.0
2021-02-26 14:49:18.707373 1.4 3.0
2021-02-26 14:59:18.707645 1.4 4.0
2021-02-26 15:09:18.707784 1.4 3.0
2021-02-26 15:19:18.708229 1.4 3.0
2021-02-26 15:29:18.708062 1.4 3.0
2021-02-26 15:39:18.708162 0.0 0.0
2021-02-26 15:49:18.708021 0.0 0.0
2021-02-26 15:59:18.707855 1.4 3.0
2021-02-26 16:09:18.707552 1.4 3.0
2021-02-26 16:19:18.707655 1.4 3.0
2021-02-26 16:29:18.707556 1.4 3.0
2021-02-26 16:39:18.707325 1.4 3.0
2021-02-26 16:49:18.707804 0.0 0.0
2021-02-26 16:59:18.707932 1.4 3.0
2021-02-26 17:09:18.707625 1.4 3.0
2021-02-26 17:19:18.708048 1.4 3.0
2021-02-26 17:29:18.707465 1.4 3.0
2021-02-26 17:39:18.707793 1.4 3.0
2021-02-26 17:49:18.707402 1.4 3.0
2021-02-26 17:59:18.708155 1.4 3.0
2021-02-26 18:09:18.707836 1.4 3.0
2021-02-26 18:19:18.707911 1.4 3.0
2021-02-26 18:29:18.707903 1.4 3.0
2021-02-26 18:39:18.707687 1.4 3.0
2021-02-26 18:49:18.708239 1.4 3.0
2021-02-26 18:59:18.707627 1.4 3.0
2021-02-26 19:09:18.707931 1.4 3.0
2021-02-26 19:19:18.707587 1.4 3.0
2021-02-26 19:29:18.707743 1.4 3.0
2021-02-26 19:39:18.707738 1.4 3.0
2021-02-26 19:49:18.707748 1.4 3.0
2021-02-26 19:59:18.707652 1.4 3.0
2021-02-26 20:09:18.707932 1.4 3.0
2021-02-26 20:19:18.707983 1.4 3.0
2021-02-26 20:29:18.707448 1.4 3.0
2021-02-26 20:39:18.708017 1.4 3.0
2021-02-26 20:49:18.708055 1.4 3.0
2021-02-26 20:59:18.707582 1.4 3.0
2021-02-26 21:09:18.707808 1.4 3.0
2021-02-26 21:19:18.707577 1.4 3.0
2021-02-26 21:29:18.707385 1.4 3.0
2021-02-26 21:39:18.707429 1.4 3.0
2021-02-26 21:49:18.708025 1.4 3.0
2021-02-26 21:59:18.708205 1.4 3.0
2021-02-26 22:09:18.707889 1.4 3.0
2021-02-26 22:19:18.708333 1.4 3.0
2021-02-26 22:29:18.707612 1.4 3.0
2021-02-26 22:39:18.707277 1.4 3.0
2021-02-26 22:49:18.707723 1.4 3.0
2021-02-26 22:59:18.707487 1.4 3.0
2021-02-26 23:09:18.708226 1.4 3.0
2021-02-26 23:19:18.707555 1.4 3.0
2021-02-26 23:29:18.707997 1.4 3.0
2021-02-26 23:39:18.707586 1.4 3.0
2021-02-26 23:49:18.707974 1.4 3.0
2021-02-26 23:59:18.708142 1.4 3.0
2021-02-27 00:09:18.707700 1.4 3.0
2021-02-27 00:19:18.707929 1.4 3.0
2021-02-27 00:29:18.707315 1.4 3.0
2021-02-27 00:39:18.707393 1.4 3.0
2021-02-27 00:49:18.708129 1.4 3.0
2021-02-27 00:59:18.707345 1.4 3.0
2021-02-27 01:09:18.707803 1.4 3.0
2021-02-27 01:19:18.707705 1.4 3.0
2021-02-27 01:29:18.708199 1.4 3.0
2021-02-27 01:39:18.707648 1.4 3.0
2021-02-27 01:49:18.707918 1.4 3.0
2021-02-27 01:59:18.707823 1.4 3.0
2021-02-27 02:09:18.707897 1.4 3.0
2021-02-27 02:19:18.707427 1.4 3.0
2021-02-27 02:29:18.707648 1.4 3.0
2021-02-27 02:39:18.707597 1.4 4.0
2021-02-27 02:49:18.708055 0.0 0.0
2021-02-27 02:59:18.707587 1.4 3.0
2021-02-27 03:09:18.707815 1.4 3.0
2021-02-27 03:19:18.707624 1.4 3.0
2021-02-27 03:29:18.707567 1.4 3.0
2021-02-27 03:39:18.707781 1.4 3.0
2021-02-27 03:49:18.707837 1.4 3.0
2021-02-27 03:59:18.707527 1.4 3.0
2021-02-27 04:09:18.708157 1.4 3.0
2021-02-27 04:19:18.707494 1.4 3.0
2021-02-27 04:29:18.707619 1.4 3.0
2021-02-27 04:39:18.708202 1.4 3.0
2021-02-27 04:49:18.707625 1.4 3.0
2021-02-27 04:59:18.707390 1.4 3.0
2021-02-27 05:09:18.707573 1.4 3.0
2021-02-27 05:19:18.707587 1.4 3.0
2021-02-27 05:29:18.707413 1.4 3.0
2021-02-27 05:39:18.707447 1.4 3.0
2021-02-27 05:49:18.707966 1.4 3.0
2021-02-27 05:59:18.707587 1.4 3.0
2021-02-27 06:09:18.708023 1.4 3.0
2021-02-27 06:19:18.708272 1.4 3.0
2021-02-27 06:29:18.707936 1.4 3.0
2021-02-27 06:39:18.707837 1.4 4.0
2021-02-27 06:49:18.707437 1.4 3.0
2021-02-27 06:59:18.707517 1.4 3.0
2021-02-27 07:09:18.708035 1.4 3.0
2021-02-27 07:19:18.707599 1.4 3.0
2021-02-27 07:29:18.708145 1.4 3.0
2021-02-27 07:39:18.707733 1.4 3.0
2021-02-27 07:49:18.708156 1.4 3.0
2021-02-27 07:59:18.707190 1.4 3.0
2021-02-27 08:09:18.707791 1.4 3.0
2021-02-27 08:19:18.708035 1.4 3.0
2021-02-27 08:29:18.708230 1.4 3.0
2021-02-27 08:39:18.708200 1.4 3.0
2021-02-27 08:49:18.707497 1.4 3.0
2021-02-27 08:59:18.707992 1.4 3.0
2021-02-27 09:09:18.708232 1.4 3.0
2021-02-27 09:19:18.707919 1.4 3.0
2021-02-27 09:29:18.707431 1.4 3.0
2021-02-27 09:39:18.707789 1.4 3.0
2021-02-27 09:49:18.708193 1.4 3.0
2021-02-27 09:59:18.707922 1.4 3.0
2021-02-27 10:09:18.708248 1.4 3.0
2021-02-27 10:19:18.708047 1.4 3.0
2021-02-27 10:29:18.707741 1.4 3.0
2021-02-27 10:39:18.707613 1.4 3.0
2021-02-27 10:49:18.708098 1.4 3.0
2021-02-27 10:59:18.707930 0.0 0.0
2021-02-27 11:09:18.708017 1.4 3.0
2021-02-27 11:19:18.707359 1.4 3.0
2021-02-27 11:29:18.707549 1.4 3.0
2021-02-27 11:39:18.708142 1.4 3.0
2021-02-27 11:49:18.707875 1.4 3.0
2021-02-27 11:59:18.707468 1.4 3.0
2021-02-27 12:09:18.708113 1.4 3.0
2021-02-27 12:19:18.707567 1.4 3.0
2021-02-27 12:29:18.707830 1.4 3.0
2021-02-27 12:39:18.708047 1.4 3.0
2021-02-27 12:49:18.708055 0.0 0.0
2021-02-27 12:59:18.707675 1.4 3.0
2021-02-27 13:09:18.707601 1.4 3.0
2021-02-27 13:19:18.707466 1.4 3.0
2021-02-27 13:29:18.707625 1.4 3.0
2021-02-27 13:39:18.707484 0.0 0.0
2021-02-27 13:49:18.707492 1.4 3.0
2021-02-27 13:59:18.708036 1.4 3.0
2021-02-27 14:09:18.707769 1.4 3.0
2021-02-27 14:19:18.707822 1.4 3.0
2021-02-27 14:29:18.708254 1.4 3.0
2021-02-27 14:39:18.708123 0.0 0.0
2021-02-27 14:49:18.707287 1.4 3.0
2021-02-27 14:59:18.707458 1.4 3.0
