Date Time VMFC
Date Time VMFC
Date Time VMFC
Date Time VMFC Temperature
2020-07-21 15:47:44 519.61 20.451923721134538
2020-07-21 15:47:49 547.12 20.448914914792717
2020-07-21 15:47:54 560.55 20.454932527476362
2020-07-21 15:47:59 569.05 20.46095014015999
2020-07-21 15:48:04 575.66 20.463958946501805
2020-07-21 15:48:09 581.35 20.46696775284363
2020-07-21 15:48:14 585.89 20.469976559185444
2020-07-21 15:48:19 590.77 20.488029397236357
2020-07-21 15:48:24 594.56 20.49103820357818
2020-07-21 15:48:29 598.02 20.494047009919996
2020-07-21 15:48:34 601.11 20.494047009919996
2020-07-21 15:48:39 603.33 20.52413507333819
2020-07-21 15:48:44 606.04 20.530152686021832
2020-07-21 15:48:49 607.5 20.52714387968001
2020-07-21 15:48:55 609.02 20.551214330414567
2020-07-21 15:49:00 610.16 20.560240749440027
2020-07-21 15:49:05 611.18 20.557231943098202
2020-07-21 15:49:10 612.16 20.572275974807305
2020-07-21 15:49:15 613.03 20.58431120017458
2020-07-21 15:49:20 613.4 20.581302393832765
2020-07-21 15:49:25 613.95 20.599355231883667
2020-07-21 15:49:30 614.81 20.59333761920003
2020-07-21 15:49:35 615.46 20.60236403822548
2020-07-21 15:49:40 615.84 20.59935523188367
2020-07-21 15:49:45 616.27 20.596346425541853
2020-07-21 15:49:50 616.6 20.590328812858214
2020-07-21 15:49:55 616.92 20.59935523188367
2020-07-21 15:50:00 617.14 20.590328812858214
2020-07-21 15:50:05 617.57 20.599355231883667
2020-07-21 15:50:11 617.68 20.602364038225485
2020-07-21 15:50:16 617.9 20.596346425541846
2020-07-21 15:50:21 618.17 20.60236403822548
2020-07-21 15:50:26 618.33 20.614399263592748
2020-07-21 15:50:31 618.44 20.614399263592745
2020-07-21 15:50:36 618.39 20.614399263592745
2020-07-21 15:50:41 618.87 20.62342568261819
2020-07-21 15:50:46 618.71 20.617408069934562
2020-07-21 15:50:51 618.93 20.62643448896
2020-07-21 15:50:56 619.31 20.611390457250923
2020-07-21 15:51:01 619.47 20.61139045725093
2020-07-21 15:51:06 619.36 20.61740806993456
2020-07-21 15:51:11 619.79 20.596346425541853
2020-07-21 15:51:16 619.79 20.61139045725093
2020-07-21 15:51:21 619.96 20.599355231883667
2020-07-21 15:51:27 619.9 20.61139045725093
2020-07-21 15:51:32 620.12 20.617408069934562
2020-07-21 15:51:37 620.34 20.6053728445673
2020-07-21 15:51:42 620.23 20.614399263592748
2020-07-21 15:51:47 620.55 20.599355231883667
2020-07-21 15:51:52 620.61 20.605372844567295
2020-07-21 15:51:57 620.12 20.617408069934562
2020-07-21 15:52:02 620.5 20.614399263592738
2020-07-21 15:52:07 620.55 20.6053728445673
2020-07-21 15:52:12 620.82 20.605372844567306
2020-07-21 15:52:17 620.82 20.614399263592748
2020-07-21 15:52:22 620.88 20.602364038225474
2020-07-21 15:52:27 621.09 20.599355231883667
2020-07-21 15:52:32 620.82 20.599355231883667
2020-07-21 15:52:37 621.09 20.605372844567288
2020-07-21 15:52:42 620.88 20.59333761920004
2020-07-21 15:52:48 621.04 20.61139045725093
2020-07-21 15:52:53 621.31 20.59935523188366
2020-07-21 15:52:58 620.88 20.59935523188367
2020-07-21 15:53:03 621.2 20.596346425541846
2020-07-21 15:53:08 620.93 20.58431120017458
2020-07-21 15:53:13 621.37 20.602364038225485
2020-07-21 15:53:18 621.2 20.60236403822548
2020-07-21 15:53:23 621.47 20.59333761920003
2020-07-21 15:53:28 621.2 20.59333761920003
2020-07-21 15:53:33 621.58 20.60838165090912
2020-07-21 15:53:38 621.15 20.59333761920003
2020-07-21 15:53:43 621.42 20.587320006516396
2020-07-21 15:53:48 621.64 20.58431120017457
2020-07-21 15:53:53 621.42 20.587320006516396
2020-07-21 15:53:58 621.47 20.575284781149126
2020-07-21 15:54:03 621.26 20.575284781149126
2020-07-21 15:54:09 621.47 20.572275974807305
2020-07-21 15:54:14 621.64 20.572275974807305
2020-07-21 15:54:19 621.42 20.554223136756388
2020-07-21 15:54:24 621.58 20.54820552407275
2020-07-21 15:54:29 621.47 20.54218791138911
2020-07-21 15:54:34 621.8 20.54820552407275
2020-07-21 15:54:39 621.69 20.557231943098206
2020-07-21 15:54:44 621.53 20.554223136756388
2020-07-21 15:54:49 621.58 20.560240749440027
2020-07-21 15:54:54 621.64 20.551214330414567
2020-07-21 15:54:59 621.8 20.53917910504729
2020-07-21 15:55:04 621.69 20.554223136756388
2020-07-21 15:55:09 621.69 20.554223136756388
2020-07-21 15:55:14 621.74 20.530152686021832
2020-07-21 15:55:19 621.47 20.53917910504729
2020-07-21 15:55:25 621.91 20.551214330414567
2020-07-21 15:55:30 621.53 20.521126266996372
2020-07-21 15:55:35 621.8 20.530152686021832
2020-07-21 15:55:40 621.69 20.52413507333819
2020-07-21 15:55:45 621.64 20.52413507333819
2020-07-21 15:55:50 621.69 20.512099847970912
2020-07-21 15:55:55 621.96 20.515108654312733
2020-07-21 15:56:00 621.37 20.503073428945456
2020-07-21 15:56:05 621.74 20.52714387968001
2020-07-21 15:56:10 621.47 20.521126266996372
2020-07-21 15:56:15 621.64 20.512099847970912
2020-07-21 15:56:20 621.8 20.52413507333819
2020-07-21 15:56:25 621.69 20.515108654312733
2020-07-21 15:56:30 621.69 20.515108654312733
2020-07-21 15:56:36 621.74 20.521126266996372
2020-07-21 15:56:41 621.74 20.512099847970912
2020-07-21 15:56:46 621.74 20.512099847970912
2020-07-21 15:56:51 621.91 20.503073428945456
2020-07-21 15:56:56 621.58 20.500064622603634
2020-07-21 15:57:01 621.58 20.506082235287273
2020-07-21 15:57:06 621.96 20.509091041629095
2020-07-21 15:57:11 621.8 20.488029397236357
2020-07-21 15:57:16 621.69 20.494047009919996
2020-07-21 15:57:21 621.85 20.491038203578174
2020-07-21 15:57:26 621.74 20.488029397236357
2020-07-21 15:57:31 621.69 20.48201178455272
2020-07-21 15:57:36 621.64 20.494047009919996
2020-07-21 15:57:41 621.91 20.488029397236357
2020-07-21 15:57:46 622.12 20.485020590894536
2020-07-21 15:57:52 621.58 20.488029397236357
2020-07-21 15:57:57 622.01 20.47298536552727
2020-07-21 15:58:02 621.69 20.472985365527265
2020-07-21 15:58:07 621.74 20.488029397236357
2020-07-21 15:58:12 621.85 20.472985365527265
2020-07-21 15:58:17 621.85 20.472985365527276
2020-07-21 15:58:22 621.64 20.485020590894543
2020-07-21 15:58:27 621.47 20.491038203578174
2020-07-21 15:58:32 621.74 20.46997655918544
2020-07-21 15:58:37 621.58 20.463958946501805
2020-07-21 15:58:42 621.74 20.466967752843626
2020-07-21 15:58:47 621.47 20.45794133381817
2020-07-21 15:58:52 621.96 20.448914914792727
2020-07-21 15:58:57 621.96 20.45794133381817
2020-07-21 15:59:02 621.74 20.45794133381817
2020-07-21 15:59:07 621.47 20.457941333818166
2020-07-21 15:59:13 621.69 20.463958946501805
2020-07-21 15:59:18 621.8 20.46095014015999
2020-07-21 15:59:23 621.91 20.454932527476362
2020-07-21 15:59:28 621.42 20.451923721134538
2020-07-21 15:59:33 621.53 20.457941333818177
2020-07-21 15:59:38 621.64 20.45192372113455
2020-07-21 15:59:43 621.74 20.427853270400018
2020-07-21 15:59:48 621.64 20.430862076741825
2020-07-21 15:59:53 621.69 20.421835657716375
2020-07-21 15:59:58 621.74 20.424844464058197
2020-07-21 16:00:03 621.31 20.427853270400018
2020-07-21 16:00:08 621.53 20.41882685137456
2020-07-21 16:00:13 621.31 20.430862076741832
2020-07-21 16:00:18 621.26 20.415818045032744
2020-07-21 16:00:23 621.47 20.412809238690922
2020-07-21 16:00:28 621.53 20.409800432349094
2020-07-21 16:00:34 621.53 20.403782819665466
2020-07-21 16:00:39 621.31 20.397765206981827
2020-07-21 16:00:44 621.69 20.400774013323645
2020-07-21 16:00:49 621.47 20.403782819665455
2020-07-21 16:00:54 621.37 20.400774013323645
2020-07-21 16:00:59 621.64 20.394756400640006
2020-07-21 16:01:04 621.69 20.397765206981827
2020-07-21 16:01:09 621.47 20.391747594298185
2020-07-21 16:01:14 621.09 20.400774013323645
2020-07-21 16:01:19 621.69 20.38873878795637
2020-07-21 16:01:24 621.58 20.382721175272728
2020-07-21 16:01:29 621.26 20.379712368930914
2020-07-21 16:01:34 621.58 20.400774013323645
2020-07-21 16:01:39 621.2 20.397765206981827
2020-07-21 16:01:44 621.47 20.409800432349105
2020-07-21 16:01:49 621.58 20.406791626007283
2020-07-21 16:01:55 621.42 20.406791626007283
2020-07-21 16:02:00 621.31 20.406791626007283
2020-07-21 16:02:05 621.31 20.39776520698183
2020-07-21 16:02:10 621.53 20.412809238690922
2020-07-21 16:02:15 621.42 20.418826851374558
2020-07-21 16:02:20 621.09 20.418826851374558
2020-07-21 16:02:25 621.58 20.40679162600728
2020-07-21 16:02:30 621.37 20.418826851374558
2020-07-21 16:02:35 621.2 20.427853270400018
2020-07-21 16:02:40 621.47 20.439888495767274
2020-07-21 16:02:45 621.09 20.436879689425464
2020-07-21 16:07:13 613.62 20.509091041629095
2020-07-21 16:12:17 615.14 20.728733904581812
2020-07-21 16:17:21 613.68 20.665548971403634
2020-07-21 16:22:24 598.35 20.512099847970912
2020-07-21 16:27:28 602.79 20.403782819665466
2020-07-21 16:32:32 600.46 20.36466833722182
2020-07-21 16:37:35 572.3 20.34661549917092
2020-07-21 16:42:39 583.02 20.355641918196362
2020-07-21 16:47:43 584.05 20.355641918196365
2020-07-21 16:52:46 558.93 20.352633111854548
2020-07-21 16:57:50 569.38 20.355641918196365
2020-07-21 17:02:54 570.68 20.34661549917092
2020-07-21 17:07:57 549.77 20.340597886487284
2020-07-21 17:13:01 561.58 20.36165953088
2020-07-21 17:18:05 562.55 20.391747594298185
2020-07-21 17:23:08 529.25 20.376703562589093
2020-07-21 17:28:12 554.0 20.36767714356364
2020-07-21 17:33:16 556.0 20.34661549917092
2020-07-21 17:38:19 472.17 20.355641918196376
2020-07-21 17:43:23 549.12 20.364668337221826
2020-07-21 17:48:27 551.83 20.36165953088
2020-07-21 17:53:27 362.07 20.35
2020-07-21 17:58:29 545.44 20.370685949905454
2020-07-21 18:03:33 548.85 20.38873878795637
2020-07-21 18:08:36 550.42 20.415818045032744
2020-07-21 18:13:40 542.03 20.43387088308364
2020-07-21 18:18:44 546.31 20.430862076741832
2020-07-21 18:23:47 547.93 20.394756400640006
2020-07-21 18:28:51 538.83 20.33458027380365
2020-07-21 18:33:55 543.92 20.2623689216
2020-07-21 18:38:58 547.44 20.157060699636375
2020-07-21 18:44:02 538.67 20.090866960116397
2020-07-21 18:49:06 546.47 20.021664414254545
2020-07-21 18:54:10 549.23 19.955470674734567
2020-07-21 18:59:13 536.51 19.910338579607284
2020-07-21 19:04:17 545.66 19.862197678138216
2020-07-21 19:09:21 548.58 19.832109614720025
2020-07-21 19:14:24 532.17 19.78697751959273
2020-07-21 19:19:28 543.11 19.744854230807256
2020-07-21 19:24:32 545.77 19.702730942021834
2020-07-21 19:29:35 520.64 19.639546008843634
2020-07-21 19:34:39 539.75 19.6154755581091
2020-07-21 19:39:42 543.06 19.564325850298193
2020-07-21 19:44:46 483.27 19.534237786880002
2020-07-21 19:49:50 537.05 19.492114498094544
2020-07-21 19:54:53 539.65 19.40786792052364
2020-07-21 19:59:54 324.87 19.34
2020-07-21 20:04:56 533.31 19.293533279534543
2020-07-21 20:10:00 536.94 19.266454022458174
2020-07-21 20:15:03 537.81 19.227339540014565
2020-07-21 20:20:07 530.44 19.218313120989112
2020-07-21 20:25:11 534.34 19.17318102586182
2020-07-21 20:30:15 535.91 19.125040124392726
2020-07-21 20:35:19 528.22 19.070881610240008
2020-07-21 20:40:22 532.55 19.007696677061848
2020-07-21 20:45:26 534.01 18.929467712174542
2020-07-21 20:50:30 525.4 18.85424755362911
2020-07-21 20:55:34 530.55 18.794071426792723
2020-07-21 21:00:37 531.79 18.715842461905467
2020-07-21 21:05:41 521.94 18.643631109701836
2020-07-21 21:10:44 528.54 18.577437370181823
2020-07-21 21:15:48 530.55 18.514252437003655
2020-07-21 21:20:52 515.17 18.430005859432743
2020-07-21 21:25:56 525.51 18.363812119912744
2020-07-21 21:30:59 527.19 18.312662412101812
2020-07-21 21:36:03 498.76 18.23744225355637
2020-07-21 21:41:06 522.26 18.192310158429088
2020-07-21 21:46:10 524.16 18.141160450618205
2020-07-21 21:51:14 467.46 18.099037161832733
2020-07-21 21:56:17 519.18 18.047887454021808
2020-07-21 22:01:21 521.83 17.981693714501827
2020-07-21 22:06:25 411.14 17.942579232058186
2020-07-21 22:11:28 516.25 17.882403105221837
2020-07-21 22:16:32 519.56 17.816209365701813
2020-07-21 22:21:33 346.37 17.75
2020-07-21 22:26:34 513.33 17.683821886661846
2020-07-21 22:31:38 516.74 17.626654566167282
2020-07-21 22:36:42 518.2 17.54842560128002
2020-07-21 22:41:45 508.78 17.473205442734557
2020-07-21 22:46:49 514.63 17.431082153949124
2020-07-21 22:51:53 516.04 17.349844382719994
2020-07-21 22:56:56 503.63 17.28365064320001
2020-07-21 23:02:00 512.3 17.23851854807273
2020-07-21 23:07:04 514.03 17.19338645294547
2020-07-21 23:12:07 494.81 17.115157488058177
2020-07-21 23:17:11 509.16 17.070025392930912
2020-07-21 23:22:15 511.76 17.01887568512001
2020-07-21 23:27:18 483.33 16.95869955828366
2020-07-21 23:32:22 506.88 16.91055865681456
2020-07-21 23:37:26 509.48 16.84737372363636
2020-07-21 23:42:29 468.6 16.796224015825473
2020-07-21 23:47:33 503.2 16.72401266362185
2020-07-21 23:52:37 506.88 16.651801311418197
2020-07-21 23:57:40 448.56 16.60666921629092
2020-07-22 00:02:44 498.65 16.561537121163653
2020-07-22 00:07:48 503.8 16.507378607010903
2020-07-22 00:12:51 416.01 16.46525531822547
2020-07-22 00:17:55 493.56 16.423132029440012
2020-07-22 00:22:59 500.93 16.390035159679996
2020-07-22 00:27:59 290.75 16.36
2020-07-22 00:33:01 488.09 16.32985903284365
2020-07-22 00:38:05 497.84 16.290744550400007
2020-07-22 00:43:09 501.14 16.25463887429818
2020-07-22 00:48:12 482.78 16.23658603624729
2020-07-22 00:53:16 494.7 16.20950677917093
2020-07-22 00:58:20 498.6 16.182427522094557
2020-07-22 01:03:24 477.53 16.13428662062545
2020-07-22 01:08:28 492.75 16.07411049378911
2020-07-22 01:13:31 496.76 16.010925560610918
2020-07-22 01:18:35 470.6 15.989863916218217
2020-07-22 01:23:38 489.61 15.935705402065464
2020-07-22 01:28:42 494.37 15.890573306938176
2020-07-22 01:33:46 462.59 15.875529275229098
2020-07-22 01:38:50 486.68 15.827388373760016
2020-07-22 01:43:53 491.99 15.803317923025459
2020-07-22 01:48:57 452.78 15.758185827898176
2020-07-22 01:54:01 483.65 15.722080151796382
2020-07-22 01:59:04 488.69 15.713053732770929
2020-07-22 02:04:08 437.67 15.673939250327273
2020-07-22 02:09:12 478.34 15.634824767883629
2020-07-22 02:14:15 485.38 15.580666253730918
2020-07-22 02:19:19 414.77 15.568631028363638
2020-07-22 02:24:23 473.85 15.508454901527289
2020-07-22 02:29:27 481.59 15.502437288843659
2020-07-22 02:34:30 350.32 15.448278774690918
2020-07-22 02:39:34 469.3 15.406155485905442
2020-07-22 02:44:38 479.16 15.379076228829097
2020-07-22 02:49:38 365.92 15.36
2020-07-22 02:54:40 463.83 15.32491771467637
2020-07-22 02:59:44 474.61 15.297838457600005
2020-07-22 03:04:47 477.86 15.270759200523655
2020-07-22 03:09:51 457.87 15.267750394181844
2020-07-22 03:14:55 471.14 15.255715168814572
2020-07-22 03:19:59 475.42 15.2286359117382
2020-07-22 03:25:02 452.73 15.19553904197819
2020-07-22 03:30:06 469.14 15.183503816610907
2020-07-22 03:35:10 474.55 15.141380527825469
2020-07-22 03:40:13 447.8 15.108283658065472
2020-07-22 03:45:17 468.65 15.060142756596376
2020-07-22 03:50:21 473.47 15.036072305861843
2020-07-22 03:55:24 440.11 15.012001855127302
2020-07-22 04:00:28 466.32 14.996957823418205
2020-07-22 04:05:32 472.33 14.978904985367286
2020-07-22 04:10:35 430.2 14.981913791709106
2020-07-22 04:15:39 465.67 14.972887372683648
2020-07-22 04:20:43 472.5 14.95784334097455
2020-07-22 04:25:46 414.44 14.939790502923632
2020-07-22 04:30:50 464.91 14.91271124584726
2020-07-22 04:35:54 472.87 14.891649601454539
2020-07-22 04:40:57 383.47 14.885631988770905
2020-07-22 04:46:01 464.21 14.876605569745458
2020-07-22 04:51:05 473.2 14.852535119010916
2020-07-22 04:56:05 278.3 14.85
2020-07-22 05:01:07 463.72 14.840499893643637
2020-07-22 05:06:11 476.07 14.825455861934545
2020-07-22 05:11:15 481.48 14.822447055592725
2020-07-22 05:16:18 466.11 14.801385411199998
2020-07-22 05:21:22 479.16 14.801385411199993
2020-07-22 05:26:26 484.03 14.774306154123657
2020-07-22 05:31:29 463.94 14.771297347781838
2020-07-22 05:36:33 479.64 14.774306154123652
2020-07-22 05:41:37 484.84 14.741209284363652
2020-07-22 05:46:40 459.88 14.735191671680013
2020-07-22 05:51:44 479.54 14.735191671680008
2020-07-22 05:56:48 485.0 14.729174058996374
2020-07-22 06:01:51 454.52 14.711121220945456
2020-07-22 06:06:55 479.16 14.696077189236359
2020-07-22 06:11:59 485.28 14.672006738501807
2020-07-22 06:17:02 446.12 14.665989125818179
2020-07-22 06:22:06 478.72 14.644927481425462
2020-07-22 06:27:10 485.22 14.632892256058199
2020-07-22 06:32:13 432.1 14.644927481425468
2020-07-22 06:37:17 477.96 14.626874643374565
2020-07-22 06:42:21 485.44 14.62386583703274
2020-07-22 06:47:24 409.24 14.62687464337456
2020-07-22 06:52:28 477.42 14.626874643374565
2020-07-22 06:57:32 485.87 14.620857030690921
2020-07-22 07:02:35 269.09 14.632892256058193
2020-07-22 07:07:39 476.83 14.626874643374565
2020-07-22 07:12:43 486.47 14.629883449716385
2020-07-22 07:17:44 490.47 14.63
2020-07-22 07:22:45 475.15 14.620857030690926
2020-07-22 07:27:49 486.47 14.62386583703274
2020-07-22 07:32:53 490.42 14.620857030690926
2020-07-22 07:37:56 473.2 14.605812998981827
2020-07-22 07:43:00 487.12 14.611830611665466
2020-07-22 07:48:04 491.5 14.626874643374554
2020-07-22 07:53:07 470.17 14.644927481425468
2020-07-22 07:58:11 487.23 14.635901062400013
2020-07-22 08:03:15 492.04 14.641918675083637
2020-07-22 08:08:18 466.75 14.65395390045091
2020-07-22 08:13:22 488.8 14.659971513134543
2020-07-22 08:18:26 494.05 14.675015544843626
2020-07-22 08:23:29 461.07 14.687050770210904
2020-07-22 08:28:33 489.34 14.696077189236359
2020-07-22 08:33:37 494.92 14.732182865338194
2020-07-22 08:38:40 450.89 14.75926212241456
2020-07-22 08:43:44 489.61 14.792358992174544
2020-07-22 08:48:48 494.97 14.840499893643637
2020-07-22 08:53:51 431.23 14.891649601454539
2020-07-22 08:58:55 488.85 14.969878566341828
2020-07-22 09:03:59 495.89 15.084213207330917
2020-07-22 09:09:03 390.29 15.171468591243633
2020-07-22 09:14:06 488.58 15.303856070283643
2020-07-22 09:19:10 496.21 15.463322806400015
2020-07-22 09:24:11 304.67 15.62
2020-07-22 09:29:12 489.17 15.75216821521454
2020-07-22 09:34:16 497.84 15.839423599127294
2020-07-22 09:39:20 501.25 15.89659091962182
2020-07-22 09:44:23 489.34 15.920661370356367
2020-07-22 09:49:27 499.73 15.941723014749103
2020-07-22 09:54:31 502.6 15.953758240116382
2020-07-22 09:59:34 489.07 15.965793465483655
2020-07-22 10:04:38 500.71 16.004907947927293
2020-07-22 10:09:42 503.69 16.041013624029098
2020-07-22 10:14:45 487.23 16.161365877701822
2020-07-22 10:19:49 502.06 16.230568423563657
2020-07-22 10:24:53 504.61 16.27870932503273
2020-07-22 10:29:57 483.92 16.350920677236353
2020-07-22 10:35:00 502.93 16.447202480174564
2020-07-22 10:40:04 506.34 16.582598765556387
2020-07-22 10:45:08 477.31 16.71799505093821
2020-07-22 10:50:11 504.18 16.862417755345458
2020-07-22 10:55:15 507.21 17.00383165341091
2020-07-22 11:00:19 465.08 17.136219132450915
2020-07-22 11:05:22 505.42 17.274624224174556
2020-07-22 11:10:26 508.51 17.38294125248001
2020-07-22 11:15:30 436.92 17.494267087127284
2020-07-22 11:20:33 506.45 17.596566502749088
2020-07-22 11:25:37 509.43 17.692848305687292
2020-07-22 11:30:37 298.17 17.77
2020-07-22 11:35:39 507.21 17.84930623546182
2020-07-22 11:40:43 510.62 17.954614457425453
2020-07-22 11:45:47 512.68 18.053905066705443
2020-07-22 11:50:51 507.42 18.12310761256729
2020-07-22 11:55:54 511.7 18.228415834530914
2020-07-22 12:00:58 513.54 18.30363599307635
2020-07-22 12:06:02 508.02 18.384873764305482
2020-07-22 12:11:05 512.41 18.45106750382546
2020-07-22 12:16:09 514.19 18.520270049687284
2020-07-22 12:21:13 507.97 18.58646378920728
2020-07-22 12:26:16 513.38 18.697789623854547
2020-07-22 12:31:20 515.22 18.77601858874181
2020-07-22 12:36:24 507.64 18.85123874728729
2020-07-22 12:41:27 514.52 18.923450099490903
2020-07-22 12:46:31 515.87 18.962564581934558
2020-07-22 12:51:35 504.93 19.016723096087297
2020-07-22 12:56:38 514.79 19.067872803898187
2020-07-22 13:01:42 516.96 19.143092962443628
2020-07-22 13:06:46 496.86 19.194242670254553
2020-07-22 13:11:49 515.17 19.24539237806547
2020-07-22 13:16:53 516.63 19.293533279534543
2020-07-22 13:21:57 474.01 19.33565656832002
2020-07-22 13:27:00 514.57 19.35972701905457
2020-07-22 13:32:04 517.01 19.416894339549092
2020-07-22 13:37:08 414.39 19.44397359662547
2020-07-22 13:42:11 514.14 19.48308807906909
2020-07-22 13:47:15 516.31 19.552290624930915
2020-07-22 13:52:16 355.09 19.58
2020-07-22 13:57:18 512.68 19.600431526400026
2020-07-22 14:02:21 515.28 19.58538749469093
2020-07-22 14:07:25 516.63 19.552290624930915
2020-07-22 14:12:29 511.65 19.4650352410182
2020-07-22 14:17:32 514.79 19.392823888814544
2020-07-22 14:22:36 516.58 19.32963895563638
2020-07-22 14:27:40 510.08 19.2514099907491
2020-07-22 14:32:44 514.9 19.206277895621827
2020-07-22 14:37:48 516.14 19.188225057570914
2020-07-22 14:42:51 507.97 19.197251476596374
2020-07-22 14:47:55 514.41 19.230348346356383
2020-07-22 14:52:59 515.76 19.296542085876364
2020-07-22 14:58:02 503.69 19.35671821271275
2020-07-22 15:03:06 512.89 19.44397359662547
2020-07-22 15:08:10 515.11 19.501140917119987
2020-07-22 15:13:13 493.94 19.486096885410912
2020-07-22 15:18:17 512.14 19.48007927272728
2020-07-22 15:23:21 514.09 19.504149723461808
2020-07-22 15:28:24 474.12 19.540255399563637
2020-07-22 15:33:28 510.84 19.567334656640014
2020-07-22 15:38:32 512.89 19.606449139083665
2020-07-22 15:43:36 436.27 19.639546008843634
2020-07-22 15:48:39 510.02 19.693704522996374
2020-07-22 15:53:43 512.84 19.750871843490902
2020-07-22 15:58:43 306.24 19.8
2020-07-22 16:03:45 508.56 19.82609200203638
2020-07-22 16:08:49 512.08 19.88325932253093
2020-07-22 16:13:53 513.98 19.895294547898196
2020-07-22 16:18:56 507.8 19.907329773265463
2020-07-22 16:24:00 511.65 19.925382611316376
2020-07-22 16:29:04 513.76 19.97051470644366
2020-07-22 16:34:08 507.64 20.003611576203635
2020-07-22 16:39:12 512.3 20.042726058647283
2020-07-22 16:44:15 514.14 20.09387576645821
2020-07-22 16:49:19 506.07 20.126972636218184
2020-07-22 16:54:23 512.57 20.16909592500365
2020-07-22 16:59:26 514.03 20.19015756939638
2020-07-22 17:04:30 504.07 20.23228085818181
2020-07-22 17:09:34 512.3 20.2473248898909
2020-07-22 17:14:37 514.3 20.280421759650917
2020-07-22 17:19:41 498.54 20.26838653428364
2020-07-22 17:24:45 511.38 20.241307277207262
2020-07-22 17:29:48 514.19 20.211219213789096
2020-07-22 17:34:52 483.54 20.172104731345463
2020-07-22 17:39:56 510.51 20.13599905524364
2020-07-22 17:45:00 512.84 20.08484934743276
2020-07-22 17:50:03 454.03 20.02467322059637
2020-07-22 17:55:07 508.67 19.93440903034184
2020-07-22 18:00:11 510.84 19.88325932253093
2020-07-22 18:05:14 378.0 19.77795110056727
2020-07-22 18:10:18 507.48 19.723792586414536
2020-07-22 18:15:22 509.86 19.738836618123624
2020-07-22 18:20:23 400.2 19.75
2020-07-22 18:25:24 505.31 19.78697751959273
2020-07-22 18:30:28 509.48 19.811047970327287
2020-07-22 18:35:32 510.78 19.85618006545458
2020-07-22 18:40:36 504.28 19.86520648448003
2020-07-22 18:45:39 508.13 19.85618006545458
2020-07-22 18:50:43 509.81 19.844144840087303
2020-07-22 18:55:47 501.25 19.81405677666911
2020-07-22 19:00:50 507.7 19.759898262516355
2020-07-22 19:05:54 509.27 19.669634072261825
2020-07-22 19:10:58 496.59 19.564325850298193
2020-07-22 19:16:01 506.56 19.531228980538177
2020-07-22 19:21:05 508.72 19.50715852980363
2020-07-22 19:26:09 487.71 19.501140917119987
2020-07-22 19:31:12 505.15 19.504149723461808
2020-07-22 19:36:16 507.59 19.510167336145447
2020-07-22 19:41:20 473.9 19.501140917119987
2020-07-22 19:46:23 503.85 19.50715852980363
2020-07-22 19:51:27 506.07 19.52220256151272
2020-07-22 19:56:32 452.4 19.501140917119987
2020-07-22 20:01:36 502.06 19.510167336145454
2020-07-22 20:06:39 504.83 19.510167336145443
2020-07-22 20:11:43 410.6 19.486096885410916
2020-07-22 20:16:47 499.9 19.46202643467638
2020-07-22 20:21:50 503.85 19.43494717760001
2020-07-22 20:26:51 301.75 19.39
2020-07-22 20:31:52 497.03 19.341674181003658
2020-07-22 20:36:56 502.55 19.281498054167272
2020-07-22 20:42:00 504.28 19.21530431464729
2020-07-22 20:47:03 493.83 19.16415460683636
2020-07-22 20:52:07 500.98 19.1009696736582
2020-07-22 20:57:11 503.47 19.03477593413818
2020-07-22 21:02:15 488.63 18.989643839010935
2020-07-22 21:07:18 499.41 18.9535381629091
2020-07-22 21:12:22 501.74 18.902388455098176
2020-07-22 21:17:26 480.73 18.842212328261834
2020-07-22 21:22:30 496.54 18.809115458501818
2020-07-22 21:27:33 499.14 18.742921718981833
2020-07-22 21:32:37 470.33 18.673719173120006
2020-07-22 21:37:41 493.18 18.59549020823274
2020-07-22 21:42:44 496.92 18.520270049687284
2020-07-22 21:47:48 456.9 18.457085116509095
2020-07-22 21:52:52 488.52 18.369829732596383
2020-07-22 21:57:55 493.29 18.282574348683614
2020-07-22 22:02:59 438.16 18.171248514036368
2020-07-22 22:08:03 482.03 18.074966711098174
2020-07-22 22:13:07 487.44 17.987711327185465
2020-07-22 22:18:10 407.29 17.888420717905475
2020-07-22 22:23:14 473.2 17.804174140334545
2020-07-22 22:28:18 479.64 17.734971594472736
2020-07-22 22:33:21 267.74 17.635680985192742
2020-07-22 22:38:25 463.78 17.551434407621844
2020-07-22 22:43:29 471.3 17.45816141102548
2020-07-22 22:48:30 473.9 17.39
2020-07-22 22:53:31 454.35 17.292677062225458
2020-07-22 22:58:35 463.88 17.181351227578205
2020-07-22 23:03:39 465.51 17.07303419927272
2020-07-22 23:08:42 444.39 17.02188449146183
2020-07-22 23:13:46 456.25 16.93462910754911
2020-07-22 23:18:50 458.85 16.880470593396367
2020-07-22 23:23:53 433.29 16.820294466560018
2020-07-22 23:28:57 449.48 16.763127146065457
2020-07-22 23:34:01 452.62 16.714986244596393
2020-07-22 23:39:04 421.75 16.645783698734554
2020-07-22 23:44:08 442.39 16.585607571898205
2020-07-22 23:49:12 446.23 16.531449057745462
2020-07-22 23:54:15 409.84 16.465255318225477
2020-07-22 23:59:19 434.97 16.405079191389095
2020-07-23 00:04:23 440.22 16.36295590260363
2020-07-23 00:09:26 397.28 16.299770969425467
