Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
2021-02-02 16:01:12 1612.18 21.63
2021-02-02 16:01:14 1612.36 21.63
2021-02-02 16:01:16 1612.82 21.63
2021-02-02 16:01:17 1614.0 21.63
2021-02-02 16:01:19 1611.55 21.63
2021-02-02 16:01:20 1613.64 21.63
2021-02-02 16:01:22 1611.82 21.63
2021-02-02 16:01:23 1612.45 21.63
2021-02-02 16:01:25 1613.55 21.63
2021-02-02 16:01:26 1612.0 21.63
2021-02-02 16:01:28 1613.36 21.63
2021-02-02 16:01:30 1610.91 21.63
2021-02-02 16:01:31 1613.91 21.63
2021-02-02 16:01:33 1610.18 21.63
2021-02-02 16:01:34 1610.36 21.63
2021-02-02 16:01:36 1611.09 21.63
2021-02-02 16:01:37 1608.91 21.63
Date Time VMFC Temperature
2021-02-02 16:03:52 1614.0 21.56
2021-02-02 16:03:54 1612.18 21.56
2021-02-02 16:03:55 1611.73 21.56
2021-02-02 16:03:57 1613.82 21.56
2021-02-02 16:03:58 1615.09 21.56
2021-02-02 16:04:00 1610.45 21.56
2021-02-02 16:04:02 1612.91 21.56
2021-02-02 16:04:03 1614.73 21.63
2021-02-02 16:04:05 1614.18 21.56
2021-02-02 16:04:06 1613.73 21.63
2021-02-02 16:04:08 1611.27 21.56
2021-02-02 16:04:09 1612.18 21.63
2021-02-02 16:04:11 1613.55 21.56
2021-02-02 16:04:12 1611.55 21.63
2021-02-02 16:04:14 1612.0 21.63
2021-02-02 16:04:15 1610.64 21.63
2021-02-02 16:04:17 1611.91 21.56
2021-02-02 16:04:18 1611.91 21.63
2021-02-02 16:04:20 1611.82 21.63
2021-02-02 16:04:22 1610.64 21.56
2021-02-02 16:04:23 1612.82 21.56
2021-02-02 16:04:25 1612.18 21.63
2021-02-02 16:04:26 1612.0 21.63
2021-02-02 16:04:28 1614.0 21.56
2021-02-02 16:04:29 1614.0 21.56
2021-02-02 16:04:31 1615.64 21.63
2021-02-02 16:04:32 1615.0 21.56
2021-02-02 16:04:34 1609.91 21.56
2021-02-02 16:04:35 1613.73 21.63
2021-02-02 16:04:37 1607.64 21.63
2021-02-02 16:04:38 1613.45 21.63
2021-02-02 16:04:40 1610.73 21.63
2021-02-02 16:04:42 1614.0 21.63
2021-02-02 16:04:43 1614.64 21.63
2021-02-02 16:04:45 1611.82 21.63
Date Time VMFC Temperature
2021-02-02 16:05:15 1613.0 21.56
2021-02-02 16:05:17 1613.73 21.56
2021-02-02 16:05:18 1614.36 21.56
2021-02-02 16:05:20 1612.0 21.56
Date Time VMFC Temperature
2021-02-02 16:05:36 1613.09 21.56
2021-02-02 16:05:38 1610.73 21.56
2021-02-02 16:05:39 1613.18 21.56
2021-02-02 16:05:41 1612.09 21.56
2021-02-02 16:05:42 1611.27 21.56
2021-02-02 16:05:44 1608.73 21.56
2021-02-02 16:05:45 1612.64 21.56
2021-02-02 16:05:47 1612.36 21.56
2021-02-02 16:05:49 1610.82 21.56
2021-02-02 16:05:50 1610.09 21.56
2021-02-02 16:05:52 1612.09 21.56
2021-02-02 16:05:53 1611.91 21.56
2021-02-02 16:05:55 1611.45 21.56
2021-02-02 16:05:56 1610.64 21.56
2021-02-02 16:05:58 1610.82 21.56
2021-02-02 16:05:59 1611.27 21.56
2021-02-02 16:06:01 1612.64 21.63
2021-02-02 16:06:03 1611.27 21.56
2021-02-02 16:06:04 1611.82 21.56
2021-02-02 16:06:06 1613.82 21.63
2021-02-02 16:06:07 1615.64 21.56
2021-02-02 16:06:09 1610.09 21.63
2021-02-02 16:06:10 1613.0 21.63
2021-02-02 16:06:12 1613.27 21.56
2021-02-02 16:06:13 1612.45 21.56
2021-02-02 16:06:15 1612.18 21.63
2021-02-02 16:06:17 1612.64 21.63
2021-02-02 16:06:18 1613.09 21.56
Date Time VMFC Temperature
2021-02-02 16:06:29 1610.27 21.56
2021-02-02 16:06:31 1613.36 21.56
2021-02-02 16:06:32 1612.64 21.56
2021-02-02 16:06:34 1609.73 21.56
2021-02-02 16:06:35 1609.82 21.63
2021-02-02 16:06:37 1613.73 21.63
2021-02-02 16:06:38 1616.09 21.63
2021-02-02 16:06:40 1614.09 21.63
2021-02-02 16:06:42 1613.0 21.63
2021-02-02 16:06:43 1614.36 21.63
2021-02-02 16:06:45 1612.09 21.63
2021-02-02 16:06:46 1611.55 21.63
2021-02-02 16:06:48 1612.45 21.63
2021-02-02 16:06:49 1613.36 21.63
2021-02-02 16:06:51 1613.36 21.63
2021-02-02 16:06:52 1608.18 21.63
2021-02-02 16:06:54 1612.0 21.63
2021-02-02 16:06:55 1613.0 21.63
2021-02-02 16:06:57 1611.18 21.63
2021-02-02 16:06:58 1611.27 21.63
2021-02-02 16:07:00 1611.91 21.63
2021-02-02 16:07:02 1611.36 21.63
2021-02-02 16:07:03 1612.18 21.56
2021-02-02 16:07:05 1612.73 21.63
2021-02-02 16:07:06 1616.09 21.63
2021-02-02 16:07:08 1611.55 21.63
2021-02-02 16:07:09 1613.36 21.63
2021-02-02 16:07:11 1612.27 21.63
2021-02-02 16:07:12 1610.45 21.63
2021-02-02 16:07:14 1610.0 21.56
2021-02-02 16:07:19 1612.27 21.625
2021-02-02 16:07:24 1611.82 21.625
2021-02-02 16:07:29 1614.36 21.625
2021-02-02 16:07:34 1617.18 21.625
Date Time VMFC Temperature
2021-02-02 16:07:46 1612.55 21.56
2021-02-02 16:07:48 1610.18 21.56
2021-02-02 16:07:49 1611.09 21.56
2021-02-02 16:07:51 1616.18 21.63
2021-02-02 16:07:52 1614.55 21.56
2021-02-02 16:07:54 1612.18 21.56
2021-02-02 16:07:55 1611.55 21.63
2021-02-02 16:07:57 1612.18 21.56
2021-02-02 16:07:58 1613.82 21.56
2021-02-02 16:08:00 1612.73 21.63
2021-02-02 16:08:02 1615.73 21.63
2021-02-02 16:08:03 1611.27 21.56
2021-02-02 16:08:05 1612.82 21.63
2021-02-02 16:08:06 1613.55 21.63
2021-02-02 16:08:08 1613.91 21.63
2021-02-02 16:08:09 1613.0 21.63
2021-02-02 16:08:11 1611.64 21.63
2021-02-02 16:08:12 1613.45 21.63
2021-02-02 16:08:14 1613.36 21.63
Date Time VMFC Temperature
2021-02-02 16:08:23 1613.09 21.63
2021-02-02 16:08:25 1612.64 21.63
2021-02-02 16:08:26 1614.27 21.63
2021-02-02 16:08:28 1616.45 21.63
2021-02-02 16:08:30 1611.55 21.63
2021-02-02 16:08:31 1614.64 21.63
2021-02-02 16:08:33 1611.55 21.63
2021-02-02 16:08:34 1613.0 21.63
2021-02-02 16:08:36 1611.91 21.63
2021-02-02 16:08:37 1611.73 21.63
2021-02-02 16:08:39 1611.09 21.63
2021-02-02 16:08:40 1612.45 21.63
2021-02-02 16:08:42 1612.18 21.63
2021-02-02 16:08:44 1612.36 21.63
2021-02-02 16:08:45 1611.64 21.63
2021-02-02 16:08:47 1613.0 21.63
2021-02-02 16:08:48 1610.64 21.63
2021-02-02 16:08:50 1613.64 21.63
2021-02-02 16:08:51 1613.36 21.63
2021-02-02 16:08:53 1612.45 21.63
2021-02-02 16:08:54 1612.73 21.63
2021-02-02 16:08:56 1611.0 21.63
2021-02-02 16:08:57 1613.09 21.63
2021-02-02 16:08:59 1613.09 21.63
2021-02-02 16:09:00 1612.27 21.63
2021-02-02 16:09:02 1610.64 21.63
2021-02-02 16:09:04 1614.55 21.63
2021-02-02 16:09:05 1612.73 21.63
2021-02-02 16:09:07 1608.82 21.63
Date Time VMFC Temperature
2021-02-02 16:09:15 1611.55 21.56
2021-02-02 16:09:17 1613.82 21.63
2021-02-02 16:09:19 1613.36 21.63
2021-02-02 16:09:20 1609.0 21.63
2021-02-02 16:09:22 1612.27 21.63
2021-02-02 16:09:23 1615.09 21.63
2021-02-02 16:09:25 1613.73 21.63
2021-02-02 16:09:26 1612.82 21.63
2021-02-02 16:09:28 1615.82 21.63
2021-02-02 16:09:29 1613.0 21.63
2021-02-02 16:09:31 1608.27 21.63
2021-02-02 16:09:33 1612.36 21.63
2021-02-02 16:09:34 1613.18 21.63
2021-02-02 16:09:36 1612.82 21.63
2021-02-02 16:09:37 1614.27 21.63
2021-02-02 16:09:39 1613.09 21.63
2021-02-02 16:09:40 1610.45 21.63
2021-02-02 16:09:42 1610.27 21.63
2021-02-02 16:09:47 1610.09 21.6875
2021-02-02 16:09:52 1613.09 21.625
Date Time VMFC Temperature
